match_id,team_name,kills,headshots,assists,flash_assists,deaths,kd_ratio,kd_diff,adr,fk_dif,rating,tier
76345,SuperJymy,15.8,15.8,5.0,4.4,1.0,19.2,69.2,-3.4,72.2,-0.4,T4
76346,Kinguin,16.8,16.8,7.8,4.0,0.2,19.4,67.6,-2.6,65.2,-0.6,T4
76346,Tricked,19.4,19.4,8.0,6.0,3.0,16.8,76.6,2.6,74.7,0.6,T4
76347,Rogue,17.0,17.0,8.2,4.0,1.0,11.2,79.1,5.8,85.9,1.6,T4
76347,TeamOne,11.2,11.2,6.2,2.4,0.4,17.2,55.2,-6.0,62.0,-1.8,T4
76348,Spacestation,11.8,11.8,6.8,2.4,0.8,17.8,55.5,-6.0,63.6,-0.4,T4
76348,INTZ,17.8,17.8,9.2,2.2,0.4,11.8,75.4,6.0,85.0,0.4,T4
76349,eUnited,21.8,21.8,9.2,4.8,1.4,18.2,77.8,3.6,84.4,0.4,T4
76349,Vireo.pro,18.0,18.0,9.4,4.2,0.8,21.8,65.7,-3.8,71.8,-0.4,T4
76350,Luminosity,18.2,18.2,5.2,4.2,0.8,9.4,80.9,8.8,85.1,2.4,T3
76350,Bravado,9.4,9.4,5.6,1.4,0.6,18.2,50.9,-8.8,50.4,-2.4,T3
76351,Rogue,17.2,17.2,8.8,6.2,2.0,11.0,85.0,6.2,89.2,0.8,T4
76351,TeamOne,10.8,10.8,5.0,3.2,0.6,17.2,61.0,-6.4,64.3,-0.8,T4
76352,Luminosity,13.2,13.2,6.0,4.6,1.4,18.6,62.6,-5.4,65.9,-0.6,T3
76352,Bravado,18.6,18.6,8.0,6.6,2.4,13.2,80.0,5.4,83.6,0.6,T3
76353,eUnited,20.4,20.4,7.2,5.8,1.4,17.8,69.0,2.6,76.5,1.8,T4
76353,Vireo.pro,17.8,17.8,8.0,4.8,1.6,20.4,62.1,-2.6,68.5,-1.8,T4
76354,Spacestation,20.2,20.2,10.0,4.6,1.2,20.0,70.4,0.2,77.9,0.2,T4
76354,INTZ,19.8,19.8,7.8,4.6,1.0,20.2,69.7,-0.4,74.6,-0.2,T4
76355,Luminosity,16.0,16.0,5.6,3.4,1.0,19.0,71.2,-3.0,72.3,-2.2,T3
76355,Bravado,18.8,18.8,8.8,6.4,1.6,16.0,72.0,2.8,82.2,2.2,T3
76356,Spacestation,21.6,21.6,9.0,5.6,2.4,21.0,68.7,0.6,77.8,1.6,T4
76356,INTZ,21.0,21.0,8.2,3.8,1.2,21.8,66.0,-0.8,77.6,-1.6,T4
76357,Ghost,19.2,19.2,9.6,6.4,1.8,15.0,77.6,4.2,81.6,-0.2,T2
76357,Grizzlys,14.8,14.8,5.8,5.2,1.0,19.2,64.8,-4.4,68.7,0.2,T5
76358,Ghost,16.8,16.8,6.4,4.8,0.6,11.6,84.0,5.2,88.7,-0.4,T2
76358,Grizzlys,11.6,11.6,4.6,3.6,1.0,16.8,63.0,-5.2,63.4,0.4,T5
76359,Syman,25.8,25.8,13.2,5.0,0.6,22.2,72.6,3.6,80.5,0.6,T4
76359,x6tence Galaxy,22.2,22.2,12.0,4.4,1.0,25.8,61.7,-3.6,67.8,-0.6,T4
76361,Nexus,18.6,18.6,7.6,5.4,0.8,13.0,80.9,5.6,88.7,1.2,T4
76361,EURONICS,13.0,13.0,6.6,2.8,0.8,18.6,57.3,-5.6,69.0,-1.2,T4
76362,Nexus,18.4,18.4,7.6,4.6,1.2,21.2,63.5,-2.8,68.8,-1.4,T4
76362,EURONICS,21.0,21.0,9.0,7.6,2.6,18.4,75.2,2.6,75.5,1.4,T4
76363,Nexus,24.6,24.6,9.4,7.6,1.2,25.8,73.9,-1.2,74.7,0.8,T4
76363,EURONICS,25.8,25.8,9.6,7.8,2.2,24.6,75.6,1.2,75.2,-0.8,T4
76365,Syman,18.2,18.2,8.2,4.2,1.0,18.0,68.3,0.2,69.3,-1.0,T4
76365,x6tence Galaxy,18.0,18.0,7.4,5.6,2.0,18.2,73.1,-0.2,66.8,1.0,T4
76366,Rogue,20.2,20.2,10.0,6.8,1.6,20.8,72.7,-0.6,76.0,-1.2,T4
76366,Bravado,20.6,20.6,9.0,6.2,2.4,20.4,71.3,0.2,75.2,1.2,T3
76367,eUnited,15.4,15.4,8.4,3.4,1.2,19.2,64.8,-3.8,68.1,0.2,T4
76367,INTZ,19.2,19.2,8.0,4.2,0.6,15.4,79.2,3.8,81.2,-0.2,T4
76368,eUnited,11.8,11.8,5.8,3.6,0.4,19.0,57.4,-7.2,60.5,-2.6,T4
76368,INTZ,19.0,19.0,9.8,3.8,0.4,11.8,83.5,7.2,86.1,2.6,T4
76369,Rogue,14.6,14.6,6.0,4.2,1.0,18.0,62.5,-3.4,67.4,-0.8,T4
76369,Bravado,17.8,17.8,8.0,3.6,0.4,14.6,72.5,3.2,80.6,0.8,T3
76370,Rogue,15.8,15.8,7.8,4.2,1.6,19.2,66.0,-3.4,68.7,-1.0,T4
76370,Bravado,19.2,19.2,9.6,7.2,3.2,15.8,74.1,3.4,75.5,1.0,T3
76371,INTZ,14.2,14.2,7.4,3.4,0.4,17.6,66.1,-3.4,62.6,-0.8,T4
76371,Bravado,17.6,17.6,7.6,5.6,2.2,14.2,73.8,3.4,73.1,0.8,T3
76372,INTZ,10.6,10.6,5.8,3.6,1.2,17.8,55.2,-7.2,58.1,-1.8,T4
76372,Bravado,17.8,17.8,5.8,4.6,1.6,10.6,81.9,7.2,86.2,1.8,T3
76373,OpTic,17.8,17.8,10.0,4.8,1.4,16.4,74.3,1.4,72.4,0.8,T2
76373,Red Reserve,16.4,16.4,7.8,4.0,0.6,17.8,66.4,-1.4,65.5,-0.8,T4
76374,OpTic,17.8,17.8,6.8,3.6,0.6,6.6,91.6,11.2,95.9,2.6,T2
76374,aAa,6.6,6.6,3.6,1.4,0.4,17.8,43.1,-11.2,45.5,-2.6,T5
76375,LDLC,19.6,19.6,9.0,4.0,0.4,13.2,84.2,6.4,84.4,0.8,T2
76375,Chaos,13.0,13.0,6.2,3.6,1.0,19.6,58.3,-6.6,61.2,-0.8,T4
76376,ENCE,24.2,24.2,10.6,4.4,1.2,23.0,68.6,1.2,75.0,1.4,T2
76376,PACT,22.8,22.8,11.6,8.4,4.2,24.2,64.6,-1.4,75.5,-1.4,T4
76378,Legacy,19.8,19.8,9.2,3.6,0.4,15.6,69.3,4.2,75.8,0.0,T5
76378,madlikewizards,15.6,15.6,5.8,4.2,0.2,19.8,58.6,-4.2,63.4,0.0,T5
76379,Legacy,9.8,9.8,6.6,1.6,0.6,16.8,57.8,-7.0,58.4,-1.2,T5
76379,Tainted Minds,16.8,16.8,8.0,5.8,1.2,9.8,87.8,7.0,95.6,1.2,T4
76380,Chiefs,11.6,11.6,6.8,1.0,0.2,17.0,57.1,-5.4,64.8,-0.4,T4
76380,ORDER,17.0,17.0,7.2,3.0,0.2,11.8,76.2,5.2,82.7,0.2,T4
76381,ENCE,17.6,17.6,6.2,5.6,0.6,8.0,88.4,9.6,94.5,1.8,T2
76381,Virtus.pro,8.0,8.0,4.0,3.2,0.4,17.6,45.3,-9.6,46.7,-1.8,T3
76382,Sharks,18.4,18.4,9.2,3.8,0.6,11.0,83.5,7.4,81.8,1.0,T4
76382,No2B,11.0,11.0,4.2,3.4,1.0,18.4,52.2,-7.4,60.1,-1.0,T5
76383,LDLC,18.4,18.4,8.6,4.0,0.8,20.0,65.3,-1.6,66.5,-0.4,T2
76383,MIKSTURA,20.0,20.0,8.2,4.8,1.8,18.4,68.0,1.6,72.3,0.4,T4
76384,Flow,20.4,20.4,8.8,6.6,1.8,22.8,71.3,-2.4,74.8,0.0,T4
76384,Tempo Storm,22.8,22.8,9.4,5.6,1.0,20.4,77.3,2.4,81.9,0.0,T6
76385,Movistar Riders,19.4,19.4,7.2,4.6,1.0,14.6,72.3,4.8,77.3,1.6,T4
76385,expert,14.6,14.6,6.4,2.2,0.2,19.4,58.5,-4.8,62.3,-1.6,T4
76386,Valiance,21.4,21.4,10.6,4.0,0.6,17.2,74.1,4.2,85.0,-0.2,T4
76386,Fierce,17.2,17.2,6.0,4.6,0.2,21.6,63.7,-4.4,69.2,0.2,T5
76387,Epsilon,13.2,13.2,6.6,2.2,0.2,17.8,64.2,-4.6,64.5,-2.0,T4
76387,Imperial,17.8,17.8,7.8,4.0,1.4,13.2,80.8,4.6,76.4,2.0,T4
76388,Kingpins,21.2,21.2,9.8,5.0,1.2,21.2,75.9,0.0,79.9,0.6,T5
76388,Tricked,21.2,21.2,7.8,5.0,1.0,21.2,73.1,0.0,78.3,-0.6,T4
76389,Windigo,19.0,19.0,10.2,4.8,0.8,17.2,70.4,1.8,76.9,1.0,T4
76390,Sharks,19.0,19.0,7.0,5.6,2.4,10.2,86.1,8.8,86.6,2.2,T4
76390,No2B,10.2,10.2,5.8,2.6,0.8,19.0,54.8,-8.8,54.8,-2.2,T5
76391,Red Reserve,23.4,23.4,10.2,5.8,0.8,24.4,67.8,-1.0,71.6,0.4,T4
76391,GoldenGitte,24.4,24.4,10.4,4.8,1.4,23.4,69.4,1.0,72.3,-0.4,T5
76393,Wild,18.6,18.6,9.6,4.8,2.2,13.6,77.5,5.0,81.3,1.2,T4
76393,Bragantino,13.6,13.6,7.0,4.0,1.0,18.6,56.7,-5.0,64.0,-1.2,T5
76394,Wild,19.4,19.4,8.4,5.0,1.6,14.2,80.0,5.2,83.1,0.4,T4
76394,Bragantino,14.2,14.2,8.4,3.6,1.4,19.4,65.0,-5.2,67.8,-0.4,T5
76395,Blight,15.0,15.0,6.6,3.2,1.0,17.0,63.2,-2.0,68.7,-1.4,T6
76396,Mythic,16.6,16.6,9.2,3.8,1.0,7.4,91.7,9.2,99.1,1.8,T4
76397,Vireo.pro,17.2,17.2,7.6,4.2,1.2,9.0,86.3,8.2,92.5,2.2,T4
76398,Infamous,22.0,22.0,9.6,6.4,1.4,20.8,73.3,1.2,77.9,0.4,T5
76398,blitz,20.8,20.8,10.8,5.6,2.0,22.0,71.3,-1.2,75.9,-0.4,T6
76399,TeamOne,19.6,19.6,10.2,5.8,2.4,12.6,76.8,7.0,84.3,-0.2,T4
76399,The Fundamentals,12.6,12.6,5.0,2.4,0.2,19.6,51.2,-7.0,63.8,0.2,T5
76400,Bravado,18.6,18.6,8.8,4.0,0.6,10.8,83.0,7.8,93.7,0.8,T3
76400,4US,10.8,10.8,6.0,2.6,0.2,18.6,56.0,-7.8,63.1,-0.8,T5
76401,Vision,16.2,16.2,10.0,4.0,0.8,11.0,85.0,5.2,83.1,-0.4,T5
76401,EGO,11.0,11.0,4.6,2.4,0.8,16.2,62.0,-5.2,65.9,0.4,T5
76402,ETHEREAL,20.2,20.2,9.4,6.2,0.8,14.2,86.4,6.0,85.9,1.4,T5
76402,Atlas,14.0,14.0,7.0,2.2,0.2,20.2,56.8,-6.2,65.6,-1.4,T5
76403,LDLC,21.6,21.6,10.6,5.0,1.2,17.8,73.1,3.8,77.9,0.6,T2
76403,Sprout,17.8,17.8,8.2,4.2,1.4,21.6,59.3,-3.8,66.9,-0.6,T4
76404,Tainted Minds,25.0,25.0,9.6,5.4,1.4,22.0,70.6,3.0,78.0,0.0,T4
76404,Chiefs,22.0,22.0,9.0,5.6,1.2,25.0,67.1,-3.0,70.9,0.0,T4
76406,Tainted Minds,17.4,17.4,7.0,5.6,2.0,19.0,70.7,-1.6,70.4,-1.2,T4
76406,Chiefs,19.0,19.0,6.8,5.0,1.6,17.4,75.0,1.6,72.3,1.2,T4
76407,Tainted Minds,17.4,17.4,7.8,4.6,0.4,19.4,69.7,-2.0,72.8,-1.0,T4
76407,Chiefs,19.4,19.4,8.4,4.4,0.6,17.6,74.8,1.8,79.1,1.0,T4
76408,Grayhound,17.4,17.4,7.0,3.8,0.8,8.6,81.0,8.8,87.1,1.2,T4
76408,Chiefs,8.6,8.6,5.2,0.4,0.0,17.4,38.0,-8.8,55.9,-1.2,T4
76409,Grayhound,19.8,19.8,8.8,5.8,1.4,14.8,71.9,5.0,78.9,1.4,T4
76409,Chiefs,14.6,14.6,6.0,3.8,1.8,19.8,57.8,-5.2,65.2,-1.4,T4
76410,seadoggs,18.6,18.6,8.6,6.2,0.6,16.6,76.2,2.0,79.2,0.4,T5
76410,Dynasty,16.6,16.6,7.0,3.8,0.2,18.6,66.2,-2.0,73.1,-0.4,T5
76411,Ground Zero,17.2,17.2,9.4,3.0,0.2,12.4,73.1,4.8,80.4,1.0,T5
76411,Legacy,12.4,12.4,6.6,2.6,0.8,17.2,57.4,-4.8,67.7,-1.0,T5
76412,Breakaway,19.0,19.0,9.0,4.8,1.2,9.6,88.6,9.4,92.7,1.8,T5
76412,Dynasty,9.6,9.6,5.8,1.6,0.0,19.2,44.8,-9.6,58.4,-1.8,T5
76413,Ground Zero,7.8,7.8,3.8,2.2,0.8,17.2,44.4,-9.4,56.3,-1.2,T5
76413,madlikewizards,17.2,17.2,6.4,5.8,1.4,7.8,95.5,9.4,95.7,1.2,T5
76414,fnatic,12.8,12.8,7.0,3.0,0.2,18.6,59.0,-5.8,72.5,-0.6,T2
76414,HellRaisers,18.4,18.4,8.8,4.6,1.2,12.8,81.9,5.6,91.1,0.6,T2
76415,North,19.0,19.0,10.2,4.4,1.4,16.4,72.8,2.6,72.9,-1.2,T1
76415,mousesports,16.4,16.4,7.2,4.6,1.8,19.2,67.2,-2.8,68.0,1.2,T1
76416,mousesports,17.2,17.2,9.6,2.2,0.6,12.2,73.7,5.0,82.7,1.6,T1
76416,North,12.2,12.2,7.0,2.0,0.8,17.2,60.0,-5.0,64.8,-1.6,T1
76417,HellRaisers,19.0,19.0,9.6,4.8,1.4,18.6,69.7,0.4,73.9,-0.6,T2
76417,fnatic,18.6,18.6,9.6,3.2,1.0,19.2,68.3,-0.6,73.8,0.6,T2
76418,Valiance,13.2,13.2,7.2,4.4,1.0,18.6,60.9,-5.4,64.7,0.2,T4
76418,Windigo,18.6,18.6,8.4,4.8,1.0,13.2,78.3,5.4,86.8,-0.2,T4
76419,GamePub,21.6,21.6,8.8,5.6,1.8,19.6,71.7,2.0,81.0,-1.0,T6
76419,Gamezone,19.6,19.6,11.0,4.6,1.2,21.6,64.8,-2.0,75.0,1.0,T5
76420,LDLC,23.4,23.4,10.4,4.8,0.8,24.6,66.3,-1.2,72.7,-0.4,T2
76420,EURONICS,24.6,24.6,10.0,6.2,2.2,23.6,68.6,1.0,74.6,0.2,T4
76422,MIKSTURA,19.8,19.8,8.2,4.6,0.6,16.8,74.3,3.0,75.1,0.0,T4
76422,Imperial,16.8,16.8,8.4,2.4,0.4,19.8,62.2,-3.0,67.1,0.0,T4
76423,Tricked,20.2,20.2,10.2,2.6,0.2,19.4,73.8,0.8,74.5,1.0,T4
76423,Movistar Riders,19.4,19.4,9.4,4.6,1.4,20.4,66.2,-1.0,73.8,-1.0,T4
76424,Red Reserve,21.0,21.0,8.8,5.0,1.4,18.2,74.0,2.8,75.1,2.0,T4
76424,Tempo Storm,18.2,18.2,8.6,3.4,0.8,21.0,63.3,-2.8,68.4,-2.0,T6
76425,Astralis,18.8,18.8,6.8,6.2,1.2,13.6,75.0,5.2,82.7,0.8,T1
76425,Virtus.pro,13.6,13.6,6.8,3.0,0.4,18.8,63.3,-5.2,67.9,-0.8,T3
76426,Natus Vincere,14.0,14.0,8.8,2.8,0.4,18.0,63.5,-4.0,66.6,-1.0,T1
76426,AGO,18.0,18.0,7.8,2.8,0.6,14.0,80.0,4.0,82.9,1.0,T4
76427,NiP,19.8,19.8,10.4,3.6,0.2,16.8,71.1,3.0,77.7,0.2,T1
76427,fnatic,16.8,16.8,5.2,2.6,0.2,19.8,59.3,-3.0,73.8,-0.2,T2
76428,GamePub,16.8,16.8,7.8,4.4,1.0,10.6,81.9,6.2,82.8,0.4,T6
76428,Gamezone,10.6,10.6,6.8,2.0,0.2,17.0,58.1,-6.4,57.5,-0.6,T5
76429,Virtus.pro,20.8,20.8,9.4,4.4,0.4,21.4,65.3,-0.6,77.0,0.4,T3
76429,Astralis,21.2,21.2,11.2,6.2,1.8,20.8,68.7,0.4,80.1,-0.4,T1
76430,Epsilon,19.6,19.6,7.2,6.0,1.0,12.8,84.4,6.8,89.5,1.0,T4
76430,Smoke Criminals,12.8,12.8,7.4,3.4,1.4,19.6,54.8,-6.8,63.6,-1.0,T5
76431,AGO,13.4,13.4,7.2,2.0,0.8,19.2,57.5,-5.8,66.6,-0.8,T4
76431,Natus Vincere,19.2,19.2,8.8,4.6,0.4,13.4,78.3,5.8,85.3,0.8,T1
76432,fnatic,18.0,18.0,8.2,6.0,0.8,13.0,81.9,5.0,91.9,-1.0,T2
76432,NiP,13.0,13.0,7.4,3.4,1.2,18.0,65.7,-5.0,74.5,1.0,T1
76433,Virtus.pro,16.8,16.8,6.8,3.4,1.0,10.4,81.9,6.4,84.5,1.0,T3
76433,FaZe,10.4,10.4,5.8,2.2,0.2,16.8,54.3,-6.4,61.9,-1.0,T1
76434,Windigo,16.4,16.4,6.0,5.4,2.8,7.8,91.1,8.6,92.3,2.4,T4
76434,Tricked,7.8,7.8,3.6,2.0,0.4,16.4,42.2,-8.6,57.2,-2.4,T4
76435,Windigo,19.0,19.0,9.8,6.6,1.6,17.0,74.6,2.0,79.3,0.0,T4
76435,Tricked,17.0,17.0,10.8,6.0,2.6,19.2,69.2,-2.2,73.6,0.0,T4
76436,Valiance,16.0,16.0,8.8,4.2,1.6,7.2,87.4,8.8,88.8,1.4,T4
76436,Zagreb360,7.2,7.2,3.2,1.4,0.4,16.0,47.4,-8.8,52.5,-1.4,T6
76437,Valiance,16.8,16.8,8.6,5.6,1.8,9.6,83.2,7.2,89.7,2.2,T4
76437,Zagreb360,9.4,9.4,5.6,1.8,0.2,16.8,51.6,-7.4,60.5,-2.2,T6
76438,MIKSTURA,21.4,21.4,11.4,6.4,1.8,18.6,80.7,2.8,79.4,-0.2,T4
76438,Red Reserve,18.6,18.6,7.6,6.0,1.2,21.4,73.8,-2.8,70.4,0.2,T4
76439,HellRaisers,12.4,12.4,5.4,4.6,2.0,18.4,57.4,-6.0,65.1,-1.0,T2
76439,NiP,18.4,18.4,9.4,4.0,0.8,12.4,80.0,6.0,85.6,1.0,T1
76440,Astralis,20.2,20.2,9.2,5.4,0.8,17.6,69.0,2.6,77.2,0.2,T1
76440,Windigo,17.6,17.6,7.0,5.6,0.8,20.2,61.4,-2.6,67.3,-0.2,T4
76441,FaZe,24.4,24.4,6.8,5.6,0.6,22.8,73.3,1.6,74.0,0.8,T1
76441,Virtus.pro,22.6,22.6,9.4,5.8,1.0,24.6,67.2,-2.0,68.8,-0.8,T3
76443,MIKSTURA,9.4,9.4,4.6,2.2,0.6,18.4,43.0,-9.0,56.2,-2.4,T4
76443,Red Reserve,18.4,18.4,10.6,4.2,1.0,9.4,87.0,9.0,94.3,2.4,T4
76444,NiP,18.8,18.8,11.8,3.4,0.6,18.6,73.4,0.2,77.1,-0.6,T1
76444,HellRaisers,18.4,18.4,10.2,3.8,0.6,18.8,64.5,-0.4,77.7,0.6,T2
76445,Windigo,22.6,22.6,10.6,6.0,1.8,21.6,75.3,1.0,82.3,-0.4,T4
76445,Astralis,21.6,21.6,11.0,6.8,1.4,22.6,69.3,-1.0,79.4,0.4,T1
76446,MIKSTURA,32.4,32.4,15.2,6.4,0.4,32.2,66.4,0.2,76.7,0.6,T4
76446,Red Reserve,32.0,32.0,12.2,7.6,1.0,32.4,67.2,-0.4,74.1,-0.6,T4
76447,North,13.0,13.0,6.8,4.6,0.8,16.8,69.1,-3.8,68.3,0.4,T1
76447,mousesports,16.8,16.8,10.6,3.0,1.0,13.0,81.8,3.8,78.2,-0.4,T1
76448,Isurus,18.6,18.6,8.2,8.0,3.0,16.6,77.8,2.0,74.1,0.2,T5
76448,Santos,16.6,16.6,6.0,4.8,1.6,18.6,67.4,-2.0,68.8,-0.2,T5
76451,Isurus,20.4,20.4,10.2,5.6,0.4,15.6,80.8,4.8,83.4,1.6,T5
76451,Santos,15.6,15.6,7.6,3.8,1.0,20.4,54.6,-4.8,67.5,-1.6,T5
76453,mousesports,13.8,13.8,8.0,2.8,0.6,16.8,59.1,-3.0,67.4,-1.0,T1
76453,North,16.8,16.8,9.6,5.0,2.0,13.8,74.8,3.0,79.1,1.0,T1
76454,Cloud9,11.4,11.4,4.4,3.0,0.2,18.6,48.7,-7.2,58.4,-2.6,T3
76454,Envy,18.6,18.6,8.8,3.0,0.6,11.4,79.2,7.2,84.8,2.6,T4
76455,Vireo.pro,18.8,18.8,7.4,4.0,1.6,22.0,64.0,-3.2,70.2,0.0,T4
76455,TeamOne,22.0,22.0,9.2,3.8,0.6,18.8,76.0,3.2,79.1,0.0,T4
76456,Mythic,20.0,20.0,10.0,6.6,1.0,17.4,78.6,2.6,78.5,-0.8,T4
76457,Vision,19.6,19.6,10.0,5.0,1.4,14.0,80.0,5.6,84.4,0.4,T5
76457,Infamous,14.0,14.0,7.0,3.6,1.0,19.6,58.3,-5.6,65.4,-0.4,T5
76458,Envy,21.0,21.0,10.4,5.4,1.6,17.6,76.3,3.4,82.2,0.2,T4
76458,Cloud9,17.6,17.6,5.0,5.4,1.6,21.0,64.5,-3.4,72.1,-0.2,T3
76459,W7M,15.8,15.8,9.2,3.6,0.6,18.6,66.7,-2.8,68.1,-1.4,T5
76459,Imperial,18.4,18.4,9.0,4.8,1.0,15.8,76.3,2.6,75.2,1.4,T4
76460,W7M,17.4,17.4,7.8,4.4,0.6,21.8,58.6,-4.4,70.0,-1.2,T5
76460,Imperial,21.8,21.8,8.8,4.6,1.6,17.4,78.6,4.4,82.6,1.2,T4
76461,Bravado,18.2,18.2,11.4,3.8,0.8,20.8,62.8,-2.6,71.3,-1.4,T3
76461,TeamOne,20.8,20.8,9.4,5.8,1.0,18.2,74.5,2.6,77.3,1.4,T4
76462,Mythic,25.8,25.8,11.0,6.4,1.6,24.2,71.1,1.6,77.7,-1.6,T4
76462,Vision,24.2,24.2,12.0,5.6,2.6,25.8,73.3,-1.6,74.0,1.6,T5
76464,Spacestation,20.6,20.6,8.4,3.6,0.8,13.8,76.9,6.8,84.3,2.4,T4
76464,Test Takers,13.8,13.8,8.8,2.2,0.8,20.6,53.8,-6.8,63.4,-2.4,T4
76465,compLexity,30.4,30.4,14.8,8.0,1.4,28.0,76.2,2.4,76.4,1.6,T2
76465,Rogue,27.8,27.8,12.4,6.0,1.2,30.4,67.6,-2.6,73.0,-1.6,T4
76468,Mythic,15.8,15.8,6.8,5.2,1.0,17.4,65.8,-1.6,72.8,1.2,T4
76468,Vision,17.4,17.4,9.8,4.6,1.2,15.8,73.3,1.6,76.8,-1.2,T5
76469,Bravado,10.6,10.6,3.6,3.4,1.2,18.0,57.1,-7.4,59.8,-0.6,T3
76469,TeamOne,18.0,18.0,5.6,6.0,1.4,10.6,85.7,7.4,89.2,0.6,T4
76470,Vireo.pro,18.4,18.4,8.2,4.4,1.2,11.6,80.0,6.8,87.7,1.2,T4
76470,Old Guys Club,11.6,11.6,5.4,3.6,0.6,18.6,57.3,-7.0,60.6,-1.2,T4
76471,Rogue,21.4,21.4,8.4,6.0,3.0,18.6,75.3,2.8,76.3,0.8,T4
76471,compLexity,18.6,18.6,10.0,4.4,0.6,21.4,70.7,-2.8,68.6,-0.8,T2
76472,Mythic,20.0,20.0,8.4,3.8,0.6,16.6,77.7,3.4,82.4,0.8,T4
76472,Vision,16.6,16.6,8.4,3.8,1.0,20.0,66.1,-3.4,72.4,-0.8,T5
76473,ORDER,16.8,16.8,6.8,4.4,0.8,20.8,68.6,-4.0,70.0,0.2,T4
76473,Grayhound,20.8,20.8,9.2,4.4,1.4,17.2,74.3,3.6,79.3,-0.4,T4
76474,ORDER,16.8,16.8,8.6,2.6,1.0,14.2,70.9,2.6,78.0,1.2,T4
76474,Grayhound,14.2,14.2,5.0,3.2,1.4,16.8,60.8,-2.6,65.7,-1.2,T4
76475,ORDER,25.4,25.4,11.2,6.0,1.2,24.0,71.4,1.4,78.0,-0.2,T4
76475,Grayhound,24.0,24.0,9.6,6.6,2.2,25.4,66.3,-1.4,75.4,0.2,T4
76477,TRIDENT,25.0,25.0,12.6,5.2,1.2,23.4,74.1,1.6,76.4,2.4,T5
76477,Ground Zero,23.4,23.4,11.8,4.4,1.2,25.0,68.2,-1.6,76.6,-2.4,T5
76479,Paradox,19.6,19.6,7.4,5.8,1.0,12.0,82.7,7.6,92.9,1.6,T5
76479,seadoggs,12.0,12.0,5.4,2.8,0.6,19.8,55.4,-7.8,63.4,-1.6,T5
76480,MC,12.2,12.2,4.8,3.8,0.4,19.4,55.7,-7.2,64.5,-0.2,T5
76480,Exsto,19.4,19.4,6.4,2.2,0.0,12.2,79.1,7.2,88.5,0.2,T5
76481,MC,23.6,23.6,10.0,6.6,1.8,25.6,62.9,-2.0,74.0,0.6,T5
76481,Dynasty,25.6,25.6,11.8,4.4,0.4,23.6,68.6,2.0,80.5,-0.6,T5
76483,Exsto,10.8,10.8,4.8,3.2,0.6,18.8,57.1,-8.0,60.5,-1.0,T5
76483,seadoggs,18.8,18.8,9.8,4.6,1.2,10.8,85.7,8.0,92.8,1.0,T5
76484,TRIDENT,19.8,19.8,10.6,7.2,1.2,18.0,80.0,1.8,78.0,2.2,T5
76484,Breakaway,18.0,18.0,8.6,4.2,1.2,19.8,71.1,-1.8,74.9,-2.2,T5
76485,5POWER,22.0,22.0,12.8,5.0,0.4,19.8,71.4,2.2,80.4,0.0,T4
76485,Storm Rider,19.8,19.8,10.2,4.8,1.0,22.0,64.7,-2.2,73.3,0.0,T5
76486,5POWER,20.2,20.2,9.0,5.0,0.4,21.0,73.3,-0.8,75.3,-0.4,T4
76486,Storm Rider,21.0,21.0,11.6,4.0,0.4,20.2,75.3,0.8,76.4,0.4,T5
76487,Storm Rider,17.4,17.4,10.2,3.8,0.6,10.2,80.0,7.2,90.2,2.0,T5
76488,SuperJymy,17.8,17.8,6.0,5.4,1.4,10.2,82.0,7.6,92.8,1.6,T4
76489,ex-Space Soldiers,15.8,15.8,9.6,3.8,1.0,17.6,69.6,-1.8,76.1,0.2,T3
76489,North,17.6,17.6,6.0,3.8,0.8,15.8,68.7,1.8,82.4,-0.2,T1
76490,5POWER,17.8,17.8,9.0,3.2,0.2,14.0,74.4,3.8,76.2,0.6,T4
76490,Storm Rider,13.8,13.8,8.8,2.6,0.4,17.8,59.2,-4.0,62.7,-0.8,T5
76491,Sprout,22.0,22.0,11.2,3.8,1.0,24.0,66.6,-2.0,71.0,0.0,T4
76491,Valiance,24.0,24.0,12.4,5.6,1.0,22.0,73.9,2.0,74.1,0.0,T4
76492,LDLC,21.4,21.4,9.8,5.4,0.8,18.4,74.7,3.0,78.0,2.0,T2
76492,ALTERNATE aTTaX,18.4,18.4,9.2,2.8,0.4,21.6,64.0,-3.2,68.6,-2.0,T4
76493,Natus Vincere,19.0,19.0,10.0,6.6,2.2,19.8,70.0,-0.8,70.6,-0.8,T1
76493,HellRaisers,19.8,19.8,10.6,5.0,1.6,19.0,70.0,0.8,73.8,0.8,T2
76495,North,17.2,17.2,7.6,4.8,1.8,13.0,79.1,4.2,79.4,0.8,T1
76495,ex-Space Soldiers,13.0,13.0,8.2,3.6,1.0,17.2,59.1,-4.2,69.5,-0.8,T3
76496,LDLC,19.4,19.4,9.0,3.6,1.2,13.6,76.8,5.8,82.3,0.2,T2
76496,Tricked,13.6,13.6,6.8,3.2,0.6,19.4,58.4,-5.8,61.6,-0.2,T4
76497,SuperJymy,12.6,12.6,4.6,4.0,0.8,20.2,54.4,-7.6,59.2,-1.4,T4
76497,ALTERNATE aTTaX,20.2,20.2,11.4,4.8,1.2,12.6,80.8,7.6,84.2,1.4,T4
