match_id, team_name, player_name, kills, assists, flash_assists, deaths, kd_ratio, kd_diff, adr, fk_dif, rating
77685, Sparta, equal, 25, 4, 1, 17, 0.69, 8, 87.0, 8, 1.23
77685, Sparta, Koshak, 21, 6, 0, 19, 0.69, 2, 95.8, 2, 1.13
77685, Sparta, Ethan, 18, 6, 2, 21, 0.66, -3, 69.3, -3, 0.93
77685, Sparta, V4D1M, 16, 0, 0, 20, 0.69, -4, 45.7, -4, 0.73
77685, Sparta, nightsama, 12, 0, 0, 22, 0.59, -10, 45.8, -10, 0.62
77685, 5POWER, QKA, 27, 0, 0, 15, 0.76, 12, 87.8, 12, 1.42
77685, 5POWER, dobu, 21, 8, 0, 20, 0.72, 1, 95.4, 1, 1.24
77685, 5POWER, shuadapai, 21, 2, 0, 17, 0.62, 4, 69.5, 4, 1.17
77685, 5POWER, kabal, 17, 4, 0, 21, 0.76, -4, 64.9, -4, 1.01
77685, 5POWER, xiaosaGe, 13, 4, 2, 19, 0.62, -6, 55.2, -6, 0.80
77690, Sparta, V4D1M, 22, 6, 0, 11, 0.62, 11, 106.6, 11, 1.55
77690, Sparta, Koshak, 23, 0, 0, 11, 0.79, 12, 97.6, 12, 1.55
77690, Sparta, nightsama, 21, 5, 1, 14, 0.75, 7, 82.3, 7, 1.32
77690, Sparta, equal, 12, 3, 0, 16, 0.79, -4, 50.8, -4, 0.88
77690, Sparta, Ethan, 11, 4, 2, 16, 0.71, -5, 49.6, -5, 0.71
77690, 5POWER, kabal, 17, 3, 0, 18, 0.58, -1, 84.2, -1, 1.01
77690, 5POWER, xiaosaGe, 11, 4, 0, 16, 0.62, -5, 53.5, -5, 0.93
77690, 5POWER, dobu, 14, 6, 1, 18, 0.62, -4, 80.4, -4, 0.93
77690, 5POWER, shuadapai, 15, 3, 0, 19, 0.58, -4, 56.8, -4, 0.82
77690, 5POWER, QKA, 11, 2, 1, 18, 0.46, -7, 52.0, -7, 0.62
77683, Vindicta, LenNe, 25, 3, 1, 22, 0.77, 3, 94.9, 3, 1.27
77683, Vindicta, Dark, 22, 5, 0, 22, 0.67, 0, 88.2, 0, 1.17
77683, Vindicta, Egoist, 21, 2, 1, 19, 0.7, 2, 68.8, 2, 1.04
77683, Vindicta, MyeHvz, 17, 3, 1, 18, 0.73, -1, 55.7, -1, 0.95
77683, Vindicta, StyroN, 15, 5, 2, 18, 0.7, -3, 55.4, -3, 0.94
77683, TNC, witz, 26, 5, 3, 17, 0.8, 9, 85.0, 9, 1.37
77683, TNC, Papichulo, 18, 4, 0, 20, 0.67, -2, 65.2, -2, 0.96
77683, TNC, BORKUM, 21, 2, 0, 21, 0.73, 0, 71.0, 0, 0.95
77683, TNC, kenzyy, 18, 3, 1, 22, 0.73, -4, 68.4, -4, 0.93
77683, TNC, Pro., 16, 9, 3, 21, 0.73, -5, 63.1, -5, 0.84
77688, Vindicta, MyeHvz, 26, 5, 2, 18, 0.86, 8, 92.0, 8, 1.36
77688, Vindicta, Egoist, 27, 0, 0, 19, 0.76, 8, 92.0, 8, 1.34
77688, Vindicta, Dark, 22, 2, 0, 20, 0.72, 2, 78.0, 2, 1.21
77688, Vindicta, StyroN, 17, 2, 0, 20, 0.76, -3, 71.4, -3, 0.92
77688, Vindicta, LenNe, 12, 5, 0, 22, 0.69, -10, 57.1, -10, 0.78
77688, TNC, witz, 27, 6, 2, 19, 0.69, 8, 88.4, 8, 1.33
77688, TNC, BORKUM, 21, 6, 0, 23, 0.79, -2, 81.3, -2, 1.15
77688, TNC, Pro., 21, 5, 0, 20, 0.83, 1, 69.0, 1, 1.07
77688, TNC, Papichulo, 19, 3, 0, 21, 0.76, -2, 67.7, -2, 1.05
77688, TNC, kenzyy, 11, 8, 2, 22, 0.59, -11, 57.8, -11, 0.72
77691, Vindicta, Egoist, 25, 4, 1, 20, 0.6, 5, 88.2, 5, 1.24
77691, Vindicta, LenNe, 21, 4, 0, 24, 0.67, -3, 83.0, -3, 1.04
77691, Vindicta, StyroN, 17, 2, 0, 19, 0.6, -2, 57.3, -2, 0.84
77691, Vindicta, Dark, 19, 1, 0, 24, 0.6, -5, 58.9, -5, 0.82
77691, Vindicta, MyeHvz, 11, 3, 0, 26, 0.47, -15, 60.3, -15, 0.47
77691, TNC, kenzyy, 25, 3, 0, 17, 0.7, 8, 90.7, 8, 1.32
77691, TNC, witz, 26, 1, 0, 16, 0.77, 10, 80.2, 10, 1.29
77691, TNC, Papichulo, 23, 5, 0, 22, 0.8, 1, 85.8, 1, 1.13
77691, TNC, Pro., 19, 4, 1, 18, 0.8, 1, 69.4, 1, 1.12
77691, TNC, BORKUM, 19, 7, 0, 20, 0.7, -1, 81.2, -1, 1.10
77680, BOOT-d[S], moxie, 17, 6, 3, 20, 0.71, -3, 77.3, -3, 0.93
77680, BOOT-d[S], Bobosaur, 14, 1, 0, 19, 0.62, -5, 60.7, -5, 0.84
77680, BOOT-d[S], Tommy, 14, 1, 0, 20, 0.54, -6, 68.7, -6, 0.74
77680, BOOT-d[S], splashske, 12, 2, 0, 20, 0.54, -8, 60.2, -8, 0.65
77680, BOOT-d[S], ImpressioN, 10, 3, 0, 22, 0.46, -12, 51.3, -12, 0.57
77680, Beyond, Olivia, 28, 2, 0, 13, 1, 15, 119.8, 15, 1.87
77680, Beyond, Geniuss, 23, 5, 0, 12, 0.79, 11, 111.4, 11, 1.70
77680, Beyond, TOR, 22, 4, 2, 17, 0.88, 5, 101.6, 5, 1.53
77680, Beyond, stk, 15, 4, 2, 13, 0.75, 2, 56.5, 2, 1.11
77680, Beyond, cbbk, 13, 2, 1, 13, 0.83, 0, 47.7, 0, 1.00
77689, BOOT-d[S], splashske, 29, 2, 0, 20, 0.69, 9, 86.2, 9, 1.30
77689, BOOT-d[S], ImpressioN, 20, 9, 1, 22, 0.76, -2, 92.4, -2, 1.11
77689, BOOT-d[S], moxie, 15, 6, 2, 18, 0.72, -3, 63.3, -3, 0.84
77689, BOOT-d[S], Bobosaur, 13, 5, 1, 20, 0.66, -7, 50.3, -7, 0.74
77689, BOOT-d[S], Tommy, 15, 4, 0, 26, 0.55, -11, 74.3, -11, 0.71
77689, Beyond, Olivia, 28, 7, 0, 23, 0.79, 5, 86.4, 5, 1.37
77689, Beyond, TOR, 22, 2, 1, 18, 0.72, 4, 80.2, 4, 1.22
77689, Beyond, Geniuss, 21, 3, 0, 17, 0.72, 4, 70.5, 4, 1.10
77689, Beyond, cbbk, 18, 5, 0, 17, 0.72, 1, 75.6, 1, 1.06
77689, Beyond, stk, 17, 7, 0, 17, 0.79, 0, 72.1, 0, 1.05
77679, Absolute, barce, 28, 1, 0, 21, 0.71, 7, 98.2, 7, 1.51
77679, Absolute, Reita, 24, 2, 0, 19, 0.82, 5, 90.8, 5, 1.32
77679, Absolute, Laz, 18, 2, 0, 17, 0.79, 1, 61.9, 1, 1.02
77679, Absolute, crow, 17, 6, 3, 16, 0.68, 1, 68.1, 1, 1.01
77679, Absolute, takej, 15, 4, 1, 22, 0.68, -7, 62.2, -7, 0.83
77679, Storm Rider, neuz, 23, 5, 1, 21, 0.68, 2, 99.0, 2, 1.28
77679, Storm Rider, nin9, 22, 2, 0, 19, 0.64, 3, 89.6, 3, 1.21
77679, Storm Rider, Tsogoo, 22, 2, 0, 20, 0.79, 2, 67.9, 2, 1.08
77679, Storm Rider, ncl, 13, 7, 1, 20, 0.71, -7, 65.9, -7, 0.81
77679, Storm Rider, maaRaa, 14, 3, 1, 22, 0.43, -8, 49.8, -8, 0.60
77686, Absolute, Reita, 24, 4, 1, 18, 0.71, 6, 107.5, 6, 1.40
77686, Absolute, crow, 16, 4, 1, 18, 0.75, -2, 72.1, -2, 0.96
77686, Absolute, takej, 12, 5, 0, 16, 0.62, -4, 76.0, -4, 0.90
77686, Absolute, barce, 13, 2, 0, 16, 0.71, -3, 60.0, -3, 0.90
77686, Absolute, Laz, 11, 7, 4, 17, 0.71, -6, 65.2, -6, 0.76
77686, Storm Rider, nin9, 20, 1, 0, 12, 0.88, 8, 79.4, 8, 1.36
77686, Storm Rider, maaRaa, 20, 6, 2, 17, 0.62, 3, 86.7, 3, 1.15
77686, Storm Rider, Tsogoo, 15, 5, 2, 15, 0.67, 0, 76.8, 0, 1.11
77686, Storm Rider, ncl, 15, 2, 0, 15, 0.71, 0, 63.6, 0, 1.03
77686, Storm Rider, neuz, 15, 5, 1, 17, 0.71, -2, 67.9, -2, 1.01
77687, Absolute, Laz, 21, 6, 1, 19, 0.61, 2, 92.0, 2, 1.28
77687, Absolute, barce, 21, 4, 1, 18, 0.75, 3, 76.0, 3, 1.24
77687, Absolute, crow, 21, 6, 5, 20, 0.61, 1, 86.4, 1, 1.08
77687, Absolute, takej, 17, 6, 4, 22, 0.64, -5, 70.6, -5, 0.91
77687, Absolute, Reita, 12, 5, 2, 20, 0.57, -8, 52.3, -8, 0.75
77687, Storm Rider, Tsogoo, 23, 4, 0, 19, 0.79, 4, 96.7, 4, 1.35
77687, Storm Rider, maaRaa, 22, 8, 1, 16, 0.61, 6, 88.5, 6, 1.31
77687, Storm Rider, ncl, 26, 3, 1, 18, 0.71, 8, 79.7, 8, 1.29
77687, Storm Rider, neuz, 15, 8, 3, 19, 0.68, -4, 66.9, -4, 0.96
77687, Storm Rider, nin9, 13, 4, 1, 20, 0.57, -7, 57.7, -7, 0.76
77678, BTRG.IMBA, AE, 13, 3, 0, 19, 0.57, -6, 81.2, -6, 0.96
77678, BTRG.IMBA, XyG, 11, 1, 0, 16, 0.48, -5, 58.6, -5, 0.66
77678, BTRG.IMBA, Danking, 11, 2, 1, 17, 0.57, -6, 50.8, -6, 0.57
77678, BTRG.IMBA, sptdd, 9, 2, 0, 18, 0.57, -9, 56.9, -9, 0.55
77678, BTRG.IMBA, gas, 8, 1, 0, 18, 0.48, -10, 40.3, -10, 0.49
77678, CyberZen, Savage, 18, 4, 1, 10, 0.71, 8, 88.8, 8, 1.47
77678, CyberZen, tb, 20, 5, 1, 14, 0.76, 6, 117.9, 6, 1.43
77678, CyberZen, Viva, 17, 2, 1, 8, 0.86, 9, 76.0, 9, 1.39
77678, CyberZen, HZ, 16, 4, 0, 11, 0.86, 5, 82.6, 5, 1.36
77678, CyberZen, bottle, 16, 3, 0, 9, 0.81, 7, 78.7, 7, 1.30
77684, BTRG.IMBA, Danking, 16, 2, 1, 18, 0.48, -2, 89.6, -2, 0.94
77684, BTRG.IMBA, AE, 11, 2, 0, 17, 0.48, -6, 63.7, -6, 0.73
77684, BTRG.IMBA, sptdd, 9, 1, 0, 19, 0.57, -10, 47.4, -10, 0.52
77684, BTRG.IMBA, XyG, 7, 3, 3, 19, 0.33, -12, 50.0, -12, 0.43
77684, BTRG.IMBA, gas, 8, 1, 0, 19, 0.52, -11, 45.0, -11, 0.41
77684, CyberZen, tb, 23, 6, 0, 11, 0.95, 12, 122.3, 12, 1.98
77684, CyberZen, HZ, 21, 5, 0, 8, 1, 13, 98.6, 13, 1.69
77684, CyberZen, Savage, 17, 10, 3, 11, 0.86, 6, 102.1, 6, 1.58
77684, CyberZen, Viva, 19, 1, 0, 8, 0.76, 11, 70.0, 11, 1.42
77684, CyberZen, bottle, 12, 6, 2, 13, 0.81, -1, 59.9, -1, 1.04
77681, Singularity, hydrex, 24, 5, 1, 17, 0.8, 7, 99.0, 7, 1.48
77681, Singularity, ryann, 18, 7, 2, 15, 0.76, 3, 83.0, 3, 1.20
77681, Singularity, vanity, 18, 4, 2, 15, 0.76, 3, 80.8, 3, 1.15
77681, Singularity, oSee, 17, 2, 0, 13, 0.84, 4, 63.5, 4, 1.11
77681, Singularity, food, 17, 6, 1, 17, 0.72, 0, 70.0, 0, 1.09
77681, Vireo.pro, PwnAlone, 21, 1, 1, 19, 0.68, 2, 76.6, 2, 1.14
77681, Vireo.pro, floppy, 16, 4, 1, 16, 0.76, 0, 79.0, 0, 1.08
77681, Vireo.pro, Rustun, 15, 4, 1, 20, 0.52, -5, 72.6, -5, 0.75
77681, Vireo.pro, stellar, 13, 3, 0, 19, 0.72, -6, 52.3, -6, 0.75
77681, Vireo.pro, robby, 12, 3, 0, 20, 0.64, -8, 50.3, -8, 0.70
77682, Singularity, ryann, 24, 6, 0, 19, 0.75, 5, 97.8, 5, 1.34
77682, Singularity, food, 17, 8, 3, 19, 0.64, -2, 77.0, -2, 1.09
77682, Singularity, vanity, 26, 3, 3, 22, 0.57, 4, 71.7, 4, 1.06
77682, Singularity, hydrex, 18, 7, 1, 19, 0.75, -1, 75.5, -1, 1.05
77682, Singularity, oSee, 16, 9, 5, 17, 0.68, -1, 64.9, -1, 1.01
77682, Vireo.pro, floppy, 19, 6, 0, 22, 0.64, -3, 78.8, -3, 1.03
77682, Vireo.pro, stellar, 17, 8, 0, 19, 0.75, -2, 85.4, -2, 1.02
77682, Vireo.pro, Rustun, 21, 3, 2, 19, 0.68, 2, 69.1, 2, 1.01
77682, Vireo.pro, PwnAlone, 21, 8, 3, 21, 0.79, 0, 66.0, 0, 1.01
77682, Vireo.pro, robby, 18, 6, 1, 20, 0.75, -2, 64.5, -2, 0.99
77676, GOSU, stax, 13, 1, 0, 16, 0.67, -3, 66.5, -3, 0.90
77676, GOSU, HSK, 10, 6, 1, 16, 0.62, -6, 65.9, -6, 0.88
77676, GOSU, Jinx, 13, 3, 0, 17, 0.57, -4, 69.4, -4, 0.85
77676, GOSU, Lakia, 12, 2, 0, 17, 0.57, -5, 63.5, -5, 0.74
77676, GOSU, SeokE, 8, 3, 0, 17, 0.62, -9, 50.1, -9, 0.62
77676, MVP PK, zeff, 19, 4, 0, 12, 0.71, 7, 94.3, 7, 1.43
77676, MVP PK, solo, 18, 7, 1, 13, 0.67, 5, 102.8, 5, 1.33
77676, MVP PK, xeta, 12, 3, 0, 9, 0.76, 3, 76.6, 3, 1.20
77676, MVP PK, glow, 17, 1, 0, 9, 0.81, 8, 59.4, 8, 1.20
77676, MVP PK, XigN, 17, 3, 0, 14, 0.76, 3, 87.2, 3, 1.16
77677, GOSU, SeokE, 15, 0, 0, 16, 0.55, -1, 74.8, -1, 0.99
77677, GOSU, Lakia, 8, 4, 0, 15, 0.55, -7, 59.8, -7, 0.62
77677, GOSU, stax, 11, 4, 1, 18, 0.55, -7, 60.7, -7, 0.59
77677, GOSU, HSK, 8, 7, 3, 15, 0.55, -7, 62.9, -7, 0.55
77677, GOSU, Jinx, 7, 3, 0, 17, 0.6, -10, 48.9, -10, 0.51
77677, MVP PK, XigN, 21, 3, 1, 8, 0.75, 13, 103.8, 13, 1.77
77677, MVP PK, xeta, 18, 5, 4, 4, 0.9, 14, 78.5, 14, 1.60
77677, MVP PK, zeff, 16, 2, 0, 12, 0.75, 4, 98.1, 4, 1.41
77677, MVP PK, solo, 16, 5, 1, 15, 0.65, 1, 95.3, 1, 1.26
77677, MVP PK, glow, 10, 1, 0, 10, 0.75, 0, 58.8, 0, 1.04
77674, DETONA, vsm, 21, 6, 2, 18, 0.81, 3, 80.2, 3, 1.12
77674, DETONA, prt, 16, 4, 0, 20, 0.65, -4, 81.4, -4, 0.91
77674, DETONA, hardzao, 14, 7, 1, 17, 0.69, -3, 55.1, -3, 0.84
77674, DETONA, tiburci0, 17, 4, 4, 22, 0.5, -5, 66.3, -5, 0.82
77674, DETONA, GUTO22, 7, 4, 0, 19, 0.65, -12, 52.8, -12, 0.65
77674, Imperial, shz, 30, 2, 0, 12, 0.85, 18, 102.3, 18, 1.71
77674, Imperial, dzt, 17, 3, 1, 16, 0.85, 1, 83.9, 1, 1.22
77674, Imperial, tifa, 19, 2, 0, 18, 0.69, 1, 84.1, 1, 1.08
77674, Imperial, SHOOWTiME, 16, 5, 2, 16, 0.73, 0, 66.1, 0, 1.02
77674, Imperial, zqkS, 13, 8, 3, 13, 0.77, 0, 60.6, 0, 1.00
77675, DETONA, vsm, 15, 3, 0, 18, 0.7, -3, 78.6, -3, 0.95
77675, DETONA, GUTO22, 13, 4, 0, 20, 0.65, -7, 69.0, -7, 0.82
77675, DETONA, hardzao, 12, 1, 1, 16, 0.52, -4, 48.6, -4, 0.74
77675, DETONA, prt, 9, 2, 1, 19, 0.52, -10, 58.3, -10, 0.54
77675, DETONA, tiburci0, 10, 3, 3, 18, 0.48, -8, 47.9, -8, 0.50
77675, Imperial, dzt, 21, 2, 0, 15, 0.78, 6, 102.3, 6, 1.62
77675, Imperial, SHOOWTiME, 20, 6, 3, 12, 0.78, 8, 80.0, 8, 1.41
77675, Imperial, zqkS, 17, 4, 3, 10, 0.87, 7, 65.9, 7, 1.29
77675, Imperial, shz, 16, 5, 1, 11, 0.78, 5, 87.0, 5, 1.24
77675, Imperial, tifa, 17, 3, 2, 12, 0.7, 5, 77.8, 5, 1.20
77671, Epsilon, blameF, 25, 6, 2, 16, 0.77, 9, 89.2, 9, 1.37
77671, Epsilon, Surreal, 25, 4, 0, 20, 0.63, 5, 88.8, 5, 1.24
77671, Epsilon, CRUC1AL, 23, 3, 1, 17, 0.83, 6, 71.0, 6, 1.20
77671, Epsilon, frei, 21, 3, 0, 21, 0.7, 0, 77.3, 0, 1.05
77671, Epsilon, djL, 12, 6, 3, 22, 0.6, -10, 51.5, -10, 0.74
77671, Kinguin, MINISE, 25, 2, 1, 21, 0.57, 4, 85.6, 4, 1.21
77671, Kinguin, rallen, 23, 7, 2, 22, 0.7, 1, 89.2, 1, 1.15
77671, Kinguin, mouz, 19, 2, 0, 18, 0.7, 1, 57.1, 1, 0.99
77671, Kinguin, reatz, 16, 6, 1, 23, 0.7, -7, 70.1, -7, 0.86
77671, Kinguin, TaZ, 12, 9, 1, 22, 0.77, -10, 58.4, -10, 0.76
77672, Epsilon, djL, 16, 3, 1, 17, 0.68, -1, 65.3, -1, 0.96
77672, Epsilon, Surreal, 17, 3, 0, 17, 0.68, 0, 77.1, 0, 0.92
77672, Epsilon, blameF, 14, 1, 0, 18, 0.68, -4, 64.3, -4, 0.90
77672, Epsilon, CRUC1AL, 13, 3, 1, 18, 0.6, -5, 53.9, -5, 0.76
77672, Epsilon, frei, 12, 3, 0, 20, 0.48, -8, 59.1, -8, 0.69
77672, Kinguin, mouz, 25, 5, 0, 11, 0.88, 14, 114.0, 14, 1.80
77672, Kinguin, reatz, 22, 3, 1, 15, 0.84, 7, 78.0, 7, 1.35
77672, Kinguin, MINISE, 19, 5, 1, 15, 0.68, 4, 75.7, 4, 1.22
77672, Kinguin, rallen, 15, 5, 1, 16, 0.76, -1, 64.0, -1, 1.02
77672, Kinguin, TaZ, 9, 3, 1, 15, 0.76, -6, 44.4, -6, 0.76
77673, Epsilon, blameF, 16, 3, 0, 16, 0.7, 0, 56.1, 0, 1.03
77673, Epsilon, CRUC1AL, 18, 5, 2, 20, 0.59, -2, 69.5, -2, 0.96
77673, Epsilon, frei, 12, 6, 1, 18, 0.63, -6, 58.0, -6, 0.85
77673, Epsilon, djL, 16, 3, 0, 20, 0.59, -4, 68.6, -4, 0.83
77673, Epsilon, Surreal, 12, 2, 0, 20, 0.52, -8, 58.1, -8, 0.62
77673, Kinguin, mouz, 25, 4, 0, 17, 0.93, 8, 88.5, 8, 1.48
77673, Kinguin, reatz, 19, 4, 0, 13, 0.89, 6, 77.9, 6, 1.27
77673, Kinguin, rallen, 19, 11, 6, 15, 0.78, 4, 79.2, 4, 1.21
77673, Kinguin, TaZ, 18, 5, 2, 16, 0.78, 2, 71.8, 2, 1.12
77673, Kinguin, MINISE, 12, 5, 0, 13, 0.78, -1, 54.7, -1, 1.04
77667, spray'n'pray, kenzor, 9, 2, N, 16, 0.62, -7, 81.5, -7, 0.81
77667, spray'n'pray, DarkS1DE, 7, 1, N, 16, 0.56, -9, 43.4, -9, 0.37
77667, spray'n'pray, 1mpala, 3, 1, N, 16, 0.31, -13, 30.8, -13, 0.33
77667, spray'n'pray, Shara, 4, 1, N, 16, 0.25, -12, 54.3, -12, 0.27
77667, spray'n'pray, Tresh1k, 5, 0, N, 16, 0.38, -11, 36.2, -11, 0.27
77667, Windigo Academy, Sergiz, 21, 2, N, 2, 1, 19, 105.1, 19, 2.01
77667, Windigo Academy, hammy, 17, 6, N, 5, 1, 12, 121.2, 12, 1.97
77667, Windigo Academy, Psycho, 18, 8, N, 6, 0.94, 12, 115.8, 12, 1.87
77667, Windigo Academy, rAge, 14, 2, N, 8, 0.88, 6, 76.6, 6, 1.49
77667, Windigo Academy, zendik, 10, 5, N, 7, 0.94, 3, 78.5, 3, 1.14
77670, spray'n'pray, Shara, 22, 6, 0, 21, 0.87, 1, 88.0, 1, 1.19
77670, spray'n'pray, DarkS1DE, 26, 3, 2, 18, 0.67, 8, 70.4, 8, 1.05
77670, spray'n'pray, 1mpala, 22, 6, 2, 22, 0.53, 0, 77.7, 0, 0.99
77670, spray'n'pray, kenzor, 18, 7, 0, 22, 0.57, -4, 78.5, -4, 0.98
77670, spray'n'pray, Tresh1k, 14, 3, 0, 20, 0.67, -6, 60.4, -6, 0.83
77670, Windigo Academy, Psycho, 23, 4, 0, 21, 0.73, 2, 88.5, 2, 1.29
77670, Windigo Academy, rAge, 23, 3, 0, 18, 0.63, 5, 81.5, 5, 1.24
77670, Windigo Academy, zendik, 24, 3, 1, 21, 0.67, 3, 77.8, 3, 1.11
77670, Windigo Academy, Sergiz, 21, 3, 0, 19, 0.7, 2, 79.5, 2, 1.07
77670, Windigo Academy, hammy, 12, 6, 1, 23, 0.63, -11, 51.7, -11, 0.66
77668, Windigo, bubble, 29, 9, 3, 15, 0.78, 14, 115.0, 14, 1.61
77668, Windigo, poizon, 23, 6, 1, 13, 0.89, 10, 78.6, 10, 1.45
77668, Windigo, SHiPZ, 20, 4, 3, 12, 0.78, 8, 74.2, 8, 1.38
77668, Windigo, v1c7oR, 19, 9, 1, 20, 0.89, -1, 75.3, -1, 1.21
77668, Windigo, blocker, 17, 9, 0, 18, 0.85, -1, 71.4, -1, 1.13
77668, Tricked, Lukki, 20, 2, 2, 20, 0.63, 0, 70.4, 0, 0.94
77668, Tricked, snedker, 18, 2, 1, 19, 0.56, -1, 60.3, -1, 0.88
77668, Tricked, quiNz, 16, 4, 1, 23, 0.63, -7, 72.8, -7, 0.87
77668, Tricked, b0RUP, 12, 8, 3, 22, 0.56, -10, 53.4, -10, 0.70
77668, Tricked, acoR, 12, 8, 0, 24, 0.67, -12, 65.6, -12, 0.68
77669, Windigo, SHiPZ, 20, 1, 0, 6, 0.89, 14, 99.4, 14, 1.84
77669, Windigo, v1c7oR, 20, 4, 2, 8, 0.83, 12, 91.2, 12, 1.71
77669, Windigo, bubble, 17, 4, 2, 9, 0.89, 8, 99.1, 8, 1.64
77669, Windigo, poizon, 12, 8, 2, 8, 0.89, 4, 91.9, 4, 1.59
77669, Windigo, blocker, 9, 7, 3, 13, 0.83, -4, 68.2, -4, 1.04
77669, Tricked, b0RUP, 13, 5, 2, 16, 0.78, -3, 78.6, -3, 0.88
77669, Tricked, Lukki, 12, 7, 5, 15, 0.5, -3, 79.9, -3, 0.86
77669, Tricked, quiNz, 8, 1, 0, 15, 0.39, -7, 62.8, -7, 0.51
77669, Tricked, acoR, 8, 0, 0, 16, 0.39, -8, 47.9, -8, 0.44
77669, Tricked, snedker, 3, 1, 0, 16, 0.39, -13, 16.0, -13, 0.26
77644, Team1, scoobyxie, 19, 0, 0, 17, 0.69, 2, 74.3, 2, 0.99
77644, Team1, arch, 16, 0, 0, 20, 0.54, -4, 66.6, -4, 0.84
77644, Team1, def, 12, 5, 0, 24, 0.69, -12, 67.0, -12, 0.82
77644, Team1, smike, 10, 5, 0, 19, 0.58, -9, 51.8, -9, 0.68
77644, Team1, starix, 12, 0, 0, 20, 0.5, -8, 49.0, -8, 0.60
77644, Windigo Academy, rAge, 29, 3, 0, 11, 0.92, 18, 105.7, 18, 1.84
77644, Windigo Academy, Psycho, 23, 7, 4, 15, 0.65, 8, 101.4, 8, 1.51
77644, Windigo Academy, hammy, 20, 5, 1, 16, 0.85, 4, 82.1, 4, 1.26
77644, Windigo Academy, Sergiz, 18, 6, 2, 11, 0.85, 7, 62.2, 7, 1.17
77644, Windigo Academy, zendik, 9, 3, 1, 16, 0.61, -7, 42.5, -7, 0.70
77589, Tricked, b0RUP, 30, 7, 0, 18, 0.82, 12, 122.0, 12, 1.63
77589, Tricked, Lukki, 24, 7, 3, 15, 0.82, 9, 89.0, 9, 1.53
77589, Tricked, acoR, 20, 8, 2, 18, 0.79, 2, 79.5, 2, 1.18
77589, Tricked, snedker, 20, 2, 2, 17, 0.61, 3, 61.2, 3, 0.96
77589, Tricked, quiNz, 14, 3, 0, 17, 0.68, -3, 55.4, -3, 0.88
77589, Nexus, sXe, 23, 2, 1, 22, 0.64, 1, 80.9, 1, 1.01
77589, Nexus, XELLOW, 20, 3, 1, 20, 0.64, 0, 75.1, 0, 1.00
77589, Nexus, ragga, 15, 7, 1, 18, 0.61, -3, 79.0, -3, 0.97
77589, Nexus, BTN, 15, 0, 0, 25, 0.68, -10, 62.4, -10, 0.74
77589, Nexus, SEMINTE, 12, 1, 0, 23, 0.57, -11, 48.6, -11, 0.66
77623, Tricked, acoR, 20, 5, 1, 17, 0.65, 3, 113.3, 3, 1.31
77623, Tricked, b0RUP, 16, 2, 0, 17, 0.56, -1, 76.7, -1, 0.86
77623, Tricked, Lukki, 11, 2, 1, 16, 0.65, -5, 60.7, -5, 0.74
77623, Tricked, snedker, 12, 5, 0, 19, 0.56, -7, 62.3, -7, 0.72
77623, Tricked, quiNz, 9, 5, 3, 19, 0.43, -10, 53.2, -10, 0.50
77623, Nexus, XELLOW, 22, 5, 3, 12, 0.87, 10, 84.1, 10, 1.51
77623, Nexus, BTN, 18, 3, 0, 15, 0.78, 3, 87.6, 3, 1.33
77623, Nexus, SEMINTE, 20, 4, 2, 13, 0.74, 7, 86.7, 7, 1.28
77623, Nexus, sXe, 14, 5, 4, 17, 0.7, -3, 67.7, -3, 0.99
77623, Nexus, ragga, 14, 3, 0, 13, 0.65, 1, 70.9, 1, 0.98
77637, Tricked, b0RUP, 20, 2, 1, 7, 0.94, 13, 106.3, 13, 1.88
77637, Tricked, quiNz, 19, 1, 0, 7, 0.89, 12, 106.3, 12, 1.87
77637, Tricked, snedker, 18, 4, 0, 5, 0.89, 13, 104.5, 13, 1.78
77637, Tricked, acoR, 13, 4, 1, 6, 0.89, 7, 68.3, 7, 1.27
77637, Tricked, Lukki, 12, 1, 0, 10, 0.83, 2, 73.0, 2, 1.08
77637, Nexus, BTN, 13, 3, 1, 16, 0.72, -3, 74.2, -3, 0.85
77637, Nexus, ragga, 6, 5, 1, 15, 0.44, -9, 48.9, -9, 0.54
77637, Nexus, XELLOW, 7, 0, 0, 18, 0.44, -11, 58.4, -11, 0.52
77637, Nexus, sXe, 6, 0, 0, 16, 0.44, -10, 34.7, -10, 0.34
77637, Nexus, SEMINTE, 3, 1, 0, 17, 0.33, -14, 40.2, -14, 0.24
77597, NASR, havoK, 50, 5, 0, 30, 0.83, 20, 109.1, 20, 1.53
77597, NASR, k1tkat, 32, 5, 1, 29, 0.77, 3, 69.9, 3, 1.12
77597, NASR, breAker, 33, 13, 4, 34, 0.72, -1, 83.4, -1, 1.09
77597, NASR, GreeNz, 32, 7, 0, 35, 0.7, -3, 81.8, -3, 1.07
77597, NASR, Nami, 33, 5, 0, 29, 0.7, 4, 66.9, 4, 1.04
77597, juicey, Blytz, 51, 4, 0, 34, 0.77, 17, 104.8, 17, 1.44
77597, juicey, CANKU7, 38, 4, 0, 37, 0.55, 1, 85.3, 1, 1.08
77597, juicey, iNva3x, 24, 9, 1, 36, 0.57, -12, 67.1, -12, 0.78
77597, juicey, MadHacker, 23, 4, 0, 37, 0.66, -14, 53.1, -14, 0.70
